"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"125","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","R",0.00105791495748728,78599,"Reported","White weakfish","Industrial",187,6,1,"R","Landings",603578
"126","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","R",4.26964928773431,78599,"Reported","White weakfish","Artisanal",187,6,3,"R","Landings",603578
"127","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","R",0.0171903343240435,78599,"Reported","White weakfish","Artisanal",187,6,3,"R","Landings",603578
"128","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","R",1.29357265788428,78599,"Reported","White weakfish","Artisanal",187,6,3,"R","Landings",603578
"129","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","R",1.92983464573106,78599,"Unreported","White weakfish","Recreational",187,6,4,"U","Landings",603578
"130","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","D",0.221489610026825,78599,"Unreported","White weakfish","Recreational",187,6,4,"U","Discards",603578
"131","demersallg",2010,"USA","Atractoscion nobilis",3,"Perch-likes","R",0.0158687243623092,78599,"Reported","White weakfish","Industrial",187,6,1,"R","Landings",603578
"132","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.422588446112847,78599,"Reported","California flounder","Industrial",187,24,1,"R","Landings",604228
"133","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",2.63632732777601,78598,"Reported","California flounder","Industrial",187,24,1,"R","Landings",604228
"134","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.357784613021903,78598,"Reported","California flounder","Artisanal",187,24,3,"R","Landings",604228
"135","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.829279196062739,78599,"Reported","California flounder","Artisanal",187,24,3,"R","Landings",604228
"136","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.00315228733940002,78598,"Reported","California flounder","Artisanal",187,24,3,"R","Landings",604228
"137","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.007306424634914,78599,"Reported","California flounder","Artisanal",187,24,3,"R","Landings",604228
"138","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.460233951552404,78598,"Reported","California flounder","Artisanal",187,24,3,"R","Landings",604228
"139","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",1.06673799669744,78599,"Reported","California flounder","Artisanal",187,24,3,"R","Landings",604228
"140","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",3.62610404178743,78599,"Unreported","California flounder","Recreational",187,24,4,"U","Landings",604228
"141","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",1.56444806227832,78598,"Unreported","California flounder","Recreational",187,24,4,"U","Landings",604228
"142","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","D",0.025803414022982,78599,"Unreported","California flounder","Industrial",187,24,1,"U","Discards",604228
"143","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","D",0.160975166653138,78598,"Unreported","California flounder","Industrial",187,24,1,"U","Discards",604228
"144","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","D",0.141029374151074,78598,"Unreported","California flounder","Recreational",187,24,4,"U","Discards",604228
"145","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","D",0.326880256334765,78599,"Unreported","California flounder","Recreational",187,24,4,"U","Discards",604228
"146","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.0461252236527666,78599,"Reported","California flounder","Industrial",187,24,1,"R","Landings",604228
"147","flatfishlg",2010,"USA","Paralichthys californicus",7,"Flatfishes","R",0.287753223577478,78598,"Reported","California flounder","Industrial",187,24,1,"R","Landings",604228
"148","pelagicmd",2010,"USA","Sardinops sagax",2,"Herring-likes","R",283.487410071162,78599,"Reported","Pacific sardine","Industrial",187,2,1,"R","Landings",601477
"149","pelagicmd",2010,"USA","Sardinops sagax",2,"Herring-likes","R",0.0220683278031062,78599,"Reported","Pacific sardine","Artisanal",187,2,3,"R","Landings",601477
"150","pelagicmd",2010,"USA","Sardinops sagax",2,"Herring-likes","R",1.02945552991832,78599,"Unreported","Pacific sardine","Recreational",187,2,4,"U","Landings",601477
"151","pelagicmd",2010,"USA","Sardinops sagax",2,"Herring-likes","D",0.0180693060016038,78599,"Unreported","Pacific sardine","Recreational",187,2,4,"U","Discards",601477
"152","demersalmd",2010,"USA","Scorpaenichthys marmoratus",8,"Scorpionfishes","R",0.105207237624185,78599,"Reported","Cabezon","Artisanal",187,5,3,"R","Landings",604140
"153","demersalmd",2010,"USA","Scorpaenichthys marmoratus",8,"Scorpionfishes","R",0.374537765942097,78599,"Reported","Cabezon","Artisanal",187,5,3,"R","Landings",604140
"154","demersalmd",2010,"USA","Scorpaenichthys marmoratus",8,"Scorpionfishes","R",0.598699598437033,78599,"Unreported","Cabezon","Recreational",187,5,4,"U","Landings",604140
"155","demersalmd",2010,"USA","Scorpaenichthys marmoratus",8,"Scorpionfishes","D",0.0082066368728658,78599,"Unreported","Cabezon","Artisanal",187,5,3,"U","Discards",604140
