#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2016,7,16,1,30,1.06,15.38,6.41,201,21.3
2016,7,16,2,0,1.05,15.38,6.23,198,21.2
2016,7,16,2,30,0.96,15.38,6.02,191,21.3
2016,7,16,3,0,1.02,15.38,6.59,191,21.2
2016,7,16,3,30,0.96,15.38,6.3,191,21.2
2016,7,16,4,0,0.99,15.38,6.51,187,21.2
2016,7,16,4,30,1.02,15.38,6.62,191,21.4
2016,7,16,5,0,0.98,15.38,6.44,195,21.5
2016,7,16,5,30,1.03,15.38,6.53,209,21.6
2016,7,16,6,0,1.03,15.38,6.51,197,21.7
2016,7,16,6,30,1.03,15.38,6.52,198,21.7
2016,7,16,7,0,1.06,9.88,6.26,278,21.8
2016,7,16,7,30,1.1,14.29,6.54,198,22.2
2016,7,16,8,0,1.08,15.38,6.41,199,22.5
2016,7,16,8,30,1.07,14.29,5.99,205,22.5
2016,7,16,9,0,1.11,14.29,6.27,198,22.5
2016,7,16,9,30,1.18,9.09,6.68,239,22.5
2016,7,16,10,0,1.09,15.38,6.15,212,22.6
2016,7,16,10,30,1.1,14.29,6.43,199,22.5
2016,7,16,11,0,1,14.29,6.14,188,22.5
2016,7,16,11,30,1.06,14.29,6.77,197,22.4
2016,7,16,12,0,0.99,14.29,6.34,192,22.4
2016,7,16,12,30,1.05,14.29,6.68,190,22.3
2016,7,16,13,0,0.97,14.29,6.76,197,22.3
2016,7,16,13,30,0.98,14.29,6.89,190,22.2
2016,7,16,14,0,1.02,14.29,6.8,191,22
2016,7,16,14,30,0.98,11.11,6.98,183,21.8
2016,7,16,15,0,1.02,14.29,7.13,192,21.7
2016,7,16,15,30,1.22,14.29,7.95,194,21.5
2016,7,16,16,0,1.13,15.38,7.75,192,21.5
2016,7,16,16,30,0.94,10.53,6.76,205,21.5
2016,7,16,17,0,1.08,14.29,7.45,195,21.4
2016,7,16,17,30,1.01,14.29,7.43,197,21.3
2016,7,16,18,0,1.02,14.29,7.75,188,21.3
2016,7,16,18,30,1.01,10.53,7.43,199,21.3
2016,7,16,19,0,1.05,14.29,7.59,187,21.3
2016,7,16,19,30,1.07,14.29,7.69,191,21.3
2016,7,16,20,0,1.12,9.88,7.84,204,21.3
2016,7,16,20,30,1.12,10.53,7.34,185,21.3
2016,7,16,21,0,1.1,10.53,6.96,194,21.3
2016,7,16,21,30,1.16,14.29,7.06,183,21.4
2016,7,16,22,0,1.14,14.29,7.04,188,21.5
2016,7,16,23,0,1.16,14.29,7.4,197,21.7
2016,7,16,23,30,1.07,14.29,7.02,188,21.7
2016,7,17,0,0,1.06,11.11,7.12,215,21.7
2016,7,17,0,30,1.05,10.53,7.14,201,21.6
2016,7,17,1,0,1.11,10.53,7.74,209,21.7
2016,7,17,1,30,1.12,11.11,8.06,187,21.6
2016,7,17,2,0,1.07,14.29,7.89,191,21.6
2016,7,17,3,0,1.04,11.11,7.71,222,21.6
2016,7,17,3,30,1.1,13.33,8.43,194,21.6
2016,7,17,4,0,1.13,10.53,8.05,223,21.6
2016,7,17,4,30,1.08,11.11,7.89,239,21.7
2016,7,17,5,0,1.13,10.53,8.21,222,21.7
2016,7,17,5,30,1.21,10.53,8.48,229,21.8
2016,7,17,6,30,1.13,10.53,8.27,267,21.9
2016,7,17,7,0,1.12,10.53,8.01,225,21.9
2016,7,17,7,30,1.09,11.11,7.69,239,22.2
2016,7,17,8,0,1.07,18.18,7.52,206,22.5
2016,7,17,8,30,1.14,10.53,7.5,239,22.6
2016,7,17,9,0,1.17,9.88,7.52,206,22.6
2016,7,17,10,0,1.2,10.53,7.58,239,22.6
2016,7,17,10,30,1.2,11.11,7.8,204,22.6
2016,7,17,11,0,1.18,9.88,7.85,195,22.6
2016,7,17,11,30,1.11,10.53,7.26,237,22.6
2016,7,17,12,0,1.13,10.53,7.59,214,22.6
2016,7,17,12,30,1.04,9.88,7.32,191,22.5
2016,7,17,13,0,1.11,10.53,7.72,199,22.5
2016,7,17,13,30,1.14,11.11,7.95,187,22.4
2016,7,17,14,0,1.18,18.18,8.35,201,22.2
2016,7,17,14,30,1.09,11.11,7.37,225,22.1
2016,7,17,15,0,1.07,9.88,7.11,188,21.9
2016,7,17,15,30,1.05,18.18,7.24,208,21.8
2016,7,17,16,0,1.1,10.53,7.31,206,21.8
2016,7,17,16,30,1.1,18.18,7.31,197,21.5
2016,7,17,17,0,1.05,18.18,6.7,187,21.3
2016,7,17,17,30,1.05,12.5,6.9,192,21
2016,7,17,18,0,1.03,11.76,6.77,191,21
2016,7,17,18,30,1.07,18.18,7.23,188,20.6
2016,7,17,19,0,1.06,18.18,7.11,187,20.4
2016,7,17,19,30,1.08,10.53,7.09,226,20.2
2016,7,17,20,0,1.15,12.5,7.51,188,20.3
2016,7,17,21,0,1.22,9.88,7.5,191,20.4
2016,7,17,21,30,1.24,18.18,8.12,187,20.3
2016,7,17,22,0,1.17,11.11,7.58,192,20.4
2016,7,17,22,30,1.16,10.53,7.73,192,20.4
2016,7,17,23,0,1.2,10.53,7.61,192,21.3
2016,7,17,23,30,1.26,11.11,7.33,187,21.5
2016,7,18,0,0,1.29,10.53,7.72,191,21.5
2016,7,18,0,30,1.27,10.53,7.57,194,21.6
2016,7,18,1,0,1.21,10.53,7.46,187,21.7
2016,7,18,1,30,1.24,16.67,8.11,191,21.7
2016,7,18,2,0,1.18,10.53,7.73,184,21.7
2016,7,18,2,30,1.29,10.53,7.95,185,21.7
2016,7,18,3,0,1.34,11.11,8.72,251,22.1
2016,7,18,4,0,1.21,9.88,8.26,191,22.2
2016,7,18,4,30,1.29,16.67,9.48,205,22.2
2016,7,18,5,0,1.13,15.38,8.7,205,22.2
2016,7,18,5,30,1.17,16.67,8.78,209,22.1
2016,7,18,6,0,1.07,16.67,8.49,216,22
2016,7,18,6,30,1.13,16.67,8.86,208,22.1
2016,7,18,7,30,1.03,16.67,8.49,211,22
2016,7,18,8,0,1.11,16.67,8.34,215,22
2016,7,18,8,30,1.03,18.18,7.94,201,22
2016,7,18,9,0,1.1,9.88,8.23,244,22
2016,7,18,9,30,1.15,16.67,8.64,215,22
2016,7,18,10,0,1.21,16.67,8.82,205,22.2
2016,7,18,10,30,1.11,16.67,8.18,219,22.2
2016,7,18,11,0,1.12,16.67,8.5,209,22.2
2016,7,18,11,30,1.2,16.67,8.61,211,22.2
2016,7,18,12,0,1.2,9.88,8.24,228,22.2
2016,7,18,12,30,1.07,16.67,8.41,204,22.1
2016,7,18,13,0,1.15,16.67,8.52,206,22.2
2016,7,18,13,30,1.06,16.67,8.26,205,22.2
2016,7,18,14,0,1.13,16.67,8.73,191,22.1
2016,7,18,14,30,1.04,16.67,8.42,194,21.8
2016,7,18,15,0,1.15,16.67,9.01,204,21.3
2016,7,18,15,30,1.05,16.67,8.74,197,20.3
2016,7,18,16,0,1.12,16.67,9.16,185,19.9
2016,7,18,17,0,1.17,16.67,9.6,197,20
2016,7,18,17,30,1.17,16.67,9.33,211,20.1
2016,7,18,18,0,1.18,16.67,9.25,190,20.2
2016,7,18,18,30,1.11,16.67,8.85,198,20.3
2016,7,18,19,0,1.04,16.67,7.83,190,20.4
2016,7,18,19,30,1.01,16.67,7.61,205,20.4
2016,7,18,20,0,1.03,16.67,7.57,174,20.6
2016,7,18,20,30,1.01,16.67,7.99,192,20.6
2016,7,18,21,0,1.06,9.88,8.34,197,20.7
2016,7,18,21,30,1.1,16.67,8.75,190,20.8
2016,7,18,22,0,1.06,16.67,9.16,181,20.9
2016,7,18,22,30,1.02,16.67,8.51,201,20.9
2016,7,18,23,0,1.03,16.67,9.08,188,20.9
2016,7,18,23,30,1.07,16.67,8.93,198,20.9
2016,7,19,0,0,1.01,16.67,8.7,195,21
2016,7,19,1,0,0.95,16.67,8.49,197,20.9
2016,7,19,1,30,1.04,16.67,9.17,187,21
2016,7,19,2,0,1.01,15.38,8.33,204,20.8
2016,7,19,2,30,0.93,16.67,8.32,197,20.7
2016,7,19,3,0,1.05,16.67,9.35,188,20.7
2016,7,19,3,30,0.98,16.67,8.83,198,20.6
2016,7,19,4,0,1,16.67,8.66,197,20.6
2016,7,19,4,30,1.01,15.38,8.51,194,20.5
2016,7,19,5,0,0.97,16.67,8.22,187,20.4
2016,7,19,5,30,0.98,16.67,8.19,191,20.4
2016,7,19,6,0,1.01,16.67,8.25,199,20.4
2016,7,19,7,0,1,15.38,8.51,198,20.4
2016,7,19,7,30,0.98,15.38,7.83,206,20.3
2016,7,19,8,0,1.04,16.67,8.31,191,20.3
2016,7,19,8,30,1.08,16.67,8.19,190,20.3
2016,7,19,9,0,1,16.67,7.63,198,20.3
2016,7,19,10,0,1.1,16.67,8.36,192,20.3
2016,7,19,10,30,1.08,15.38,8.26,202,20.4
2016,7,19,11,0,1.08,15.38,7.88,204,20.4
2016,7,19,11,30,1,16.67,7.48,201,20.4
2016,7,19,12,0,1.11,16.67,8.08,201,20.4
2016,7,19,12,30,1.06,16.67,7.48,192,20.4
2016,7,19,13,0,1,16.67,6.94,190,20.4
2016,7,19,13,30,1.15,16.67,7.78,198,20.4
2016,7,19,14,0,1.08,16.67,7.39,198,20.4
2016,7,19,14,30,1.08,16.67,7.01,184,20.4
2016,7,19,15,0,1.16,16.67,7.07,194,20.4
2016,7,19,15,30,1.07,16.67,6.89,183,20.5
2016,7,19,16,0,1.13,14.29,7.27,191,20.5
2016,7,19,16,30,1.12,13.33,7.07,169,20.5
2016,7,19,17,0,1.13,13.33,6.92,176,20.5
2016,7,19,17,30,1.19,16.67,7.37,192,20.5
2016,7,19,18,0,1.21,16.67,7.42,188,20.6
2016,7,19,18,30,1.37,16.67,8.19,181,20.6
2016,7,19,19,0,1.39,16.67,8.31,187,20.6
2016,7,19,19,30,1.34,13.33,7.82,170,20.7
2016,7,19,20,0,1.37,13.33,7.72,167,20.7
2016,7,19,20,30,1.27,13.33,7.08,169,20.9
2016,7,19,21,0,1.34,16.67,7.61,181,20.9
2016,7,19,22,0,1.33,15.38,7.57,188,20.9
2016,7,19,23,0,1.23,15.38,6.84,205,20.5
2016,7,19,23,30,1.29,15.38,7.44,191,20.4
2016,7,20,0,0,1.31,15.38,7.43,202,20.4
2016,7,20,0,30,1.28,15.38,7.68,184,20.4
2016,7,20,1,0,1.39,12.5,7.93,169,20.4
2016,7,20,1,30,1.29,15.38,7.34,197,20.4
2016,7,20,2,0,1.35,15.38,7.63,195,20.3
2016,7,20,3,0,1.24,15.38,7.08,188,20.3
2016,7,20,3,30,1.22,15.38,6.97,191,20.2
2016,7,20,4,0,1.2,15.38,6.9,205,20.2
2016,7,20,4,30,1.27,15.38,7.6,188,20.2
2016,7,20,5,0,1.22,12.5,6.8,170,20.3
2016,7,20,5,30,1.24,15.38,7.17,202,20.2
2016,7,20,6,0,1.28,12.5,7.25,171,20.2
2016,7,20,6,30,1.35,12.5,7.92,174,20.3
2016,7,20,7,0,1.29,15.38,7.75,192,20.3
2016,7,20,7,30,1.35,15.38,7.81,199,20.3
2016,7,20,8,0,1.38,15.38,7.41,199,20.3
2016,7,20,8,30,1.29,15.38,7.45,197,20.3
2016,7,20,9,0,1.39,11.76,7.52,174,20.3
2016,7,20,9,30,1.34,14.29,7.08,201,20.3
2016,7,20,10,0,1.34,15.38,7.01,188,20.3
2016,7,20,10,30,1.29,10.53,6.75,181,20.6
2016,7,20,11,0,1.27,14.29,7.35,206,20.7
2016,7,20,11,30,1.39,15.38,7.58,198,20.7
2016,7,20,12,0,1.35,15.38,7.08,192,20.7
2016,7,20,13,0,1.29,15.38,7.48,197,20.6
2016,7,20,13,30,1.34,11.76,7.06,173,20.6
2016,7,20,14,0,1.28,14.29,6.85,202,20.6
2016,7,20,14,30,1.36,15.38,7.46,197,20.5
2016,7,20,15,0,1.27,15.38,7.14,195,20.5
2016,7,20,15,30,1.29,15.38,7.21,191,20.6
2016,7,20,16,0,1.19,14.29,6.77,187,20.6
2016,7,20,16,30,1.2,15.38,6.9,183,20.7
2016,7,20,17,0,1.26,14.29,7.03,188,20.8
2016,7,20,17,30,1.28,15.38,7.45,195,21
2016,7,20,18,0,1.21,15.38,7.02,197,21.1
2016,7,20,18,30,1.14,11.76,6.9,177,21.3
2016,7,20,19,0,1.17,14.29,7.16,198,21.3
2016,7,20,19,30,1.25,14.29,7.49,197,21.3
2016,7,20,20,0,1.26,14.29,7.49,198,21.3
2016,7,20,20,30,1.21,15.38,6.6,188,21.2
2016,7,20,21,0,1.16,14.29,6.43,190,21.3
2016,7,20,21,30,1.17,15.38,6.72,188,21.3
2016,7,20,22,0,1.19,16.67,6.8,187,21.3
2016,7,20,22,30,1.23,14.29,7.08,192,21.4
2016,7,20,23,30,1.25,14.29,7.2,195,21.5
2016,7,21,0,0,1.25,15.38,7.35,191,21.6
2016,7,21,0,30,1.29,14.29,7.24,197,21.7
2016,7,21,1,30,1.22,15.38,7.09,194,21.5
2016,7,21,2,0,1.24,15.38,7.14,184,21.3
2016,7,21,2,30,1.23,15.38,7.09,190,21.1
2016,7,21,3,0,1.21,15.38,7.01,194,21
2016,7,21,3,30,1.2,15.38,7.28,190,20.9
2016,7,21,4,0,1.23,16.67,7.56,184,20.9
2016,7,21,4,30,1.19,15.38,7.12,199,20.9
2016,7,21,5,30,1.22,14.29,7.04,204,20.8
2016,7,21,6,0,1.29,14.29,6.9,202,20.8
2016,7,21,6,30,1.39,15.38,7.41,187,20.7
2016,7,21,7,30,1.35,14.29,7,208,20.6
2016,7,21,8,0,1.35,15.38,7.16,187,20.5
2016,7,21,8,30,1.33,15.38,6.95,197,20.6
2016,7,21,9,0,1.3,15.38,7.01,194,20.6
2016,7,21,9,30,1.3,15.38,7.33,187,20.6
2016,7,21,10,0,1.28,15.38,6.83,190,20.7
2016,7,21,11,0,1.31,15.38,6.99,188,20.5
2016,7,21,11,30,1.2,15.38,6.81,192,20.5
2016,7,21,12,0,1.28,15.38,6.9,181,20.5
2016,7,21,12,30,1.28,15.38,6.66,180,20.4
2016,7,21,13,0,1.29,14.29,7.19,177,20.4
2016,7,21,13,30,1.38,15.38,7.62,177,20.4
2016,7,21,14,0,1.2,15.38,7.03,181,20.3
2016,7,21,14,30,1.28,15.38,7.16,181,20.3
2016,7,21,15,0,1.28,14.29,7.2,173,20.4
2016,7,21,15,30,1.21,15.38,7.04,173,20.5
2016,7,21,16,0,1.2,15.38,6.69,177,20.6
2016,7,21,16,30,1.24,15.38,7.13,176,20.6
2016,7,21,17,0,1.26,14.29,6.97,176,20.5
2016,7,21,17,30,1.3,14.29,7.24,178,20.6
2016,7,21,18,0,1.2,15.38,7.01,178,20.5
2016,7,21,18,30,1.28,15.38,7.01,180,20.7
2016,7,21,19,0,1.18,15.38,7.21,185,20.9
2016,7,21,19,30,1.15,14.29,6.99,181,20.9
2016,7,21,21,0,1.21,16.67,6.85,188,21.2
2016,7,21,21,30,1.18,16.67,6.94,180,21.4
2016,7,21,22,0,1.33,14.29,6.92,184,21.4
2016,7,21,22,30,1.24,15.38,6.61,197,21.4
2016,7,21,23,0,1.25,14.29,6.41,178,21.5
2016,7,21,23,30,1.35,14.29,6.88,181,21.5
2016,7,22,0,30,1.38,14.29,6.75,187,21.6
2016,7,22,1,0,1.27,14.29,6.17,178,21.5
2016,7,22,2,0,1.22,14.29,6.38,188,21.5
2016,7,22,2,30,1.33,14.29,6.61,190,21.5
2016,7,22,3,0,1.25,14.29,6.34,177,21.5
2016,7,22,3,30,1.38,15.38,6.93,188,21.5
2016,7,22,4,0,1.26,14.29,6.36,185,21.5
2016,7,22,4,30,1.26,16.67,6.46,181,21.5
2016,7,22,5,0,1.3,14.29,6.61,190,21.4
2016,7,22,6,0,1.28,18.18,6.76,177,21.4
2016,7,22,7,0,1.35,13.33,7.07,191,21.4
2016,7,22,7,30,1.36,16.67,6.95,184,21.3
2016,7,22,8,0,1.41,15.38,7.49,190,21.3
2016,7,22,9,0,1.27,13.33,7.22,188,21.3
2016,7,22,9,30,1.34,14.29,7.5,184,21.3
2016,7,22,10,0,1.27,16.67,7.11,180,21.3
2016,7,22,10,30,1.38,14.29,7.65,185,21.3
2016,7,22,11,0,1.26,16.67,6.96,180,21.3
2016,7,22,11,30,1.28,14.29,7,188,21.2
2016,7,22,12,30,1.38,14.29,7.47,185,21.2
2016,7,22,13,0,1.3,16.67,6.91,178,21.2
2016,7,22,13,30,1.39,14.29,7.34,190,21.1
2016,7,22,14,0,1.35,16.67,7.31,180,21.1
2016,7,22,14,30,1.31,16.67,7.04,177,21.1
2016,7,22,15,0,1.39,16.67,7.42,174,21.2
2016,7,22,15,30,1.31,16.67,6.99,180,21.2
2016,7,22,16,30,1.39,15.38,7.03,188,21.3
2016,7,22,17,0,1.4,15.38,7.31,180,21.5
2016,7,22,17,30,1.34,16.67,7.21,173,21.7
2016,7,22,18,0,1.41,14.29,7.55,181,22.2
2016,7,22,19,0,1.3,13.33,7.29,184,22
2016,7,22,19,30,1.24,16.67,7.19,176,22.1
2016,7,22,20,0,1.2,16.67,7.48,171,22.3
2016,7,22,20,30,1.23,15.38,7.26,174,22.1
2016,7,22,21,0,1.28,16.67,7.62,180,22.1
2016,7,22,22,0,1.27,14.29,7.27,184,22
2016,7,22,22,30,1.22,15.38,7.35,181,22
2016,7,22,23,0,1.22,16.67,7.83,177,22
2016,7,22,23,30,1.23,15.38,7.88,177,22
2016,7,23,0,0,1.39,15.38,8.36,190,22.1
2016,7,23,0,30,1.33,15.38,7.84,178,22.2
2016,7,23,1,0,1.23,15.38,7.44,183,22.3
2016,7,23,1,30,1.27,15.38,7.43,184,22.3
2016,7,23,2,0,1.26,15.38,7.49,187,22.4
2016,7,23,3,0,1.39,15.38,8.25,185,22.4
2016,7,23,3,30,1.36,15.38,8.41,187,22.5
2016,7,23,4,0,1.36,16.67,8.04,183,22.7
2016,7,23,4,30,1.45,15.38,8.06,191,22.9
2016,7,23,5,30,1.4,15.38,8.49,183,22.9
2016,7,23,6,0,1.39,15.38,7.76,183,22.8
2016,7,23,6,30,1.39,15.38,8.23,192,22.8
2016,7,23,7,0,1.26,14.29,7.65,180,22.8
2016,7,23,8,0,1.38,15.38,7.83,184,22.7
2016,7,23,8,30,1.3,15.38,7.4,187,22.7
2016,7,23,9,0,1.35,15.38,7.72,184,22.6
2016,7,23,9,30,1.44,15.38,8.32,185,22.6
2016,7,23,10,0,1.43,15.38,8.15,174,22.6
2016,7,23,10,30,1.46,13.33,8,190,22.5
2016,7,23,11,0,1.42,15.38,7.85,177,22.5
2016,7,23,11,30,1.58,15.38,7.97,183,22.5
2016,7,23,12,0,1.61,14.29,8.21,183,22.4
2016,7,23,12,30,1.63,14.29,8.11,185,22.4
2016,7,23,13,0,1.64,14.29,8.16,183,22.4
2016,7,23,13,30,1.66,8.33,7.77,292,22.4
2016,7,23,14,0,1.95,15.38,8.51,184,22.4
2016,7,23,14,30,1.76,15.38,8.03,183,22.4
2016,7,23,15,0,1.76,14.29,8.03,181,22.4
2016,7,23,15,30,1.63,15.38,7.58,177,22.4
2016,7,23,16,0,1.63,8.33,7.54,292,22.4
2016,7,23,16,30,1.67,8.33,7.38,289,22.4
2016,7,23,17,0,1.65,15.38,7.66,177,22.3
2016,7,23,17,30,1.56,15.38,7.89,178,22.3
2016,7,23,18,0,1.64,15.38,7.49,178,22.1
2016,7,23,18,30,1.66,15.38,7.25,174,21.8
2016,7,23,19,0,1.69,8.33,7.2,287,21.9
2016,7,23,19,30,1.64,15.38,6.94,183,21.7
2016,7,23,20,0,1.79,15.38,6.78,180,21.5
2016,7,23,20,30,1.68,14.29,6.21,183,21.4
2016,7,23,21,0,1.79,14.29,6.55,185,21.2
2016,7,23,21,30,1.71,14.29,6.01,178,20.9
2016,7,23,22,0,1.68,15.38,5.9,177,21
2016,7,23,22,30,1.62,15.38,5.96,174,21.1
2016,7,23,23,0,1.64,13.33,5.85,174,21.1
2016,7,23,23,30,1.69,13.33,6.21,174,21.4
2016,7,24,0,0,1.59,13.33,6.17,188,21.4
2016,7,24,0,30,1.58,15.38,6.34,178,21.4
2016,7,24,1,0,1.51,14.29,6.18,181,21.5
2016,7,24,1,30,1.6,14.29,6.55,184,21.5
2016,7,24,2,0,1.55,14.29,6.55,184,21.4
2016,7,24,2,30,1.54,14.29,6.31,194,21.3
2016,7,24,3,0,1.61,15.38,6.71,174,21.3
2016,7,24,3,30,1.65,15.38,6.71,184,21.3
2016,7,24,4,0,1.52,14.29,6.79,176,21.3
2016,7,24,4,30,1.46,14.29,6.66,177,21.3
2016,7,24,5,0,1.44,15.38,6.84,183,21.5
2016,7,24,5,30,1.4,13.33,6.56,176,21.5
2016,7,24,6,0,1.53,14.29,7.24,177,21.5
2016,7,24,6,30,1.39,14.29,7.12,178,21.5
2016,7,24,7,0,1.47,14.29,7.29,180,21.5
2016,7,24,7,30,1.31,14.29,6.86,183,21.5
2016,7,24,8,0,1.34,14.29,7.09,184,21.4
2016,7,24,8,30,1.31,15.38,7.1,187,21.5
2016,7,24,9,0,1.38,14.29,7.4,188,21.4
2016,7,24,9,30,1.31,13.33,7.35,192,21.4
2016,7,24,10,0,1.29,13.33,7.05,188,21.3
2016,7,24,10,30,1.38,14.29,7.26,190,21.3
2016,7,24,11,0,1.34,14.29,7.33,181,21.1
2016,7,24,11,30,1.35,14.29,7.01,197,21
2016,7,24,12,0,1.36,13.33,7.29,190,21
2016,7,24,12,30,1.33,14.29,7.06,205,21
2016,7,24,13,0,1.32,14.29,7.02,199,21
2016,7,24,14,0,1.41,9.09,7.11,292,20.9
2016,7,24,14,30,1.41,9.09,7.14,298,20.8
2016,7,24,15,0,1.43,9.88,7.11,289,20.9
2016,7,24,15,30,1.56,9.09,7.48,292,20.9
2016,7,24,16,0,1.51,14.29,7.17,209,20.9
2016,7,24,16,30,1.47,9.09,6.74,295,20.9
2016,7,24,17,0,1.4,9.09,6.83,296,20.9
2016,7,24,17,30,1.52,13.33,6.7,204,21
2016,7,24,18,0,1.39,15.38,6.39,222,21
2016,7,24,18,30,1.39,9.88,6.18,280,21.1
2016,7,24,19,0,1.38,14.29,6.42,201,21.2
2016,7,24,19,30,1.38,12.5,6.42,205,21.3
2016,7,24,20,0,1.37,14.29,6.55,195,21.4
2016,7,24,20,30,1.39,13.33,6.8,188,21.7
2016,7,24,21,0,1.4,9.09,6.71,284,22
2016,7,24,21,30,1.36,13.33,6.72,185,22.2
2016,7,24,22,0,1.41,15.38,6.71,188,22.4
2016,7,24,22,30,1.35,16.67,6.84,195,22.6
2016,7,24,23,0,1.37,15.38,6.96,195,22.7
2016,7,24,23,30,1.32,15.38,7.07,187,22.7
2016,7,25,0,0,1.29,13.33,7.03,206,22.8
2016,7,25,0,30,1.33,14.29,7.42,184,22.9
2016,7,25,1,0,1.26,9.09,7.25,289,22.2
2016,7,25,1,30,1.29,14.29,7.58,181,22.5
2016,7,25,2,0,1.34,9.09,7.41,295,22.5
2016,7,25,2,30,1.27,13.33,7.58,181,22.3
2016,7,25,3,0,1.29,14.29,7.71,180,22.3
2016,7,25,3,30,1.2,16.67,7.62,194,22.6
2016,7,25,4,0,1.21,13.33,7.84,176,22.4
2016,7,25,4,30,1.3,13.33,7.86,185,22.5
2016,7,25,5,0,1.3,14.29,8.17,180,22.4
2016,7,25,6,0,1.2,14.29,7.73,187,22.3
2016,7,25,7,0,1.15,13.33,8.12,183,22.3
2016,7,25,7,30,1.12,13.33,7.79,181,22.2
2016,7,25,8,0,1.1,14.29,7.76,192,22.1
2016,7,25,8,30,1.13,13.33,8.15,197,22.1
2016,7,25,9,0,1.07,14.29,7.85,197,22
2016,7,25,9,30,1.08,15.38,8.17,205,22
2016,7,25,10,0,1.13,14.29,8.18,188,21.9
2016,7,25,10,30,1.04,15.38,7.84,195,21.9
2016,7,25,11,0,1.12,14.29,8.24,198,22
2016,7,25,11,30,1.05,14.29,7.75,202,22
2016,7,25,12,0,1.21,14.29,8.14,184,21.9
2016,7,25,12,30,1.1,13.33,8.15,191,21.9
2016,7,25,13,0,1.11,15.38,8.41,198,21.8
2016,7,25,13,30,1.11,15.38,8.4,209,21.8
2016,7,25,14,0,1.14,15.38,8.47,206,21.8
2016,7,25,14,30,1.1,15.38,8.6,201,21.7
2016,7,25,15,0,1,15.38,8.02,199,21.7
2016,7,25,16,0,1.02,14.29,7.76,197,21.8
2016,7,25,16,30,1.05,14.29,8.34,191,21.8
2016,7,25,17,0,0.97,15.38,8.02,202,21.9
2016,7,25,17,30,1.02,14.29,8.18,187,22
2016,7,25,18,30,1.01,14.29,8.37,191,22.2
2016,7,25,19,0,1,13.33,8.39,187,22.1
2016,7,25,19,30,0.99,14.29,7.98,188,22.1
2016,7,25,20,0,1.06,15.38,8.04,201,22.1
2016,7,25,20,30,1.15,14.29,8.82,184,22.4
2016,7,25,21,0,1.07,14.29,8.59,194,22.3
2016,7,25,21,30,1.09,14.29,8.66,187,22.3
2016,7,25,22,0,1,15.38,8.36,195,22.2
2016,7,25,22,30,1.11,15.38,8.42,205,22.2
2016,7,25,23,0,1.06,14.29,8.22,191,22.2
2016,7,25,23,30,1.04,13.33,7.52,187,22.2
2016,7,26,0,0,1.02,14.29,7.43,181,22.2
2016,7,26,0,30,1.03,13.33,7.55,195,22.2
2016,7,26,1,0,1.06,13.33,7.89,192,22.2
2016,7,26,2,0,1.15,14.29,8.18,181,22.3
2016,7,26,3,0,0.98,13.33,7.33,183,22.2
2016,7,26,3,30,1.1,14.29,7.85,183,22.2
2016,7,26,4,0,1.06,14.29,7.86,183,22.1
2016,7,26,4,30,1.03,13.33,7.95,184,22.1
2016,7,26,5,0,1,14.29,7.85,191,22.1
2016,7,26,5,30,0.95,15.38,7.73,201,22.1
2016,7,26,6,0,1.05,13.33,8.43,188,22.1
2016,7,26,6,30,0.91,14.29,7.53,198,22.1
2016,7,26,7,0,0.92,15.38,7.87,198,22.1
2016,7,26,7,30,0.9,13.33,7.93,185,22.1
2016,7,26,8,0,0.98,14.29,8.15,180,22.1
2016,7,26,8,30,0.92,14.29,8.32,194,22
2016,7,26,9,0,0.9,14.29,7.88,191,21.9
2016,7,26,9,30,0.96,13.33,7.97,187,21.9
2016,7,26,10,0,0.92,14.29,7.53,198,21.9
2016,7,26,10,30,0.99,13.33,8.09,187,21.8
2016,7,26,11,0,1.01,14.29,7.76,192,22
2016,7,26,11,30,0.96,13.33,7.61,198,22
2016,7,26,12,0,1,14.29,7.8,191,22
2016,7,26,12,30,1.01,13.33,7.34,180,22
2016,7,26,13,0,0.92,13.33,6.67,181,22
2016,7,26,13,30,0.97,12.5,6.97,191,22
2016,7,26,14,0,1,13.33,7.03,195,21.9
2016,7,26,14,30,0.96,14.29,6.85,194,21.9
2016,7,26,15,0,0.98,13.33,6.89,184,21.9
2016,7,26,15,30,1.02,13.33,7.27,197,21.9
2016,7,26,16,0,1.02,13.33,6.94,183,21.9
2016,7,26,16,30,1.03,13.33,6.86,188,22
2016,7,26,17,0,1.03,13.33,6.76,191,22
2016,7,26,17,30,0.99,12.5,6.91,195,22.1
2016,7,26,18,0,1.04,12.5,6.9,190,22.1
2016,7,26,18,30,0.96,14.29,6.72,191,22.1
2016,7,26,19,0,1.02,13.33,6.9,185,22.2
2016,7,26,19,30,0.93,12.5,6.26,176,22.3
2016,7,26,20,0,1.01,13.33,7.13,187,22.4
2016,7,26,20,30,1.02,12.5,6.64,181,22.5
2016,7,26,21,0,1.04,9.88,6.48,178,22.5
2016,7,26,21,30,1.06,12.5,6.53,194,22.5
2016,7,26,22,0,0.98,12.5,6.4,185,22.6
2016,7,26,22,30,1.08,12.5,6.71,192,22.7
2016,7,26,23,0,1.02,13.33,6.53,192,22.7
2016,7,26,23,30,0.99,10.53,6.28,180,22.7
2016,7,27,0,0,1.07,13.33,6.97,190,22.7
