idCollectionEvent,PROJECT,SOURCE,SAMPLE_DATETIME,STATION,WATER_BODY,CBSEG_2003,SONDE,LATITUDE,LONGITUDE,DEPTH,LAYER,TOTAL_DEPTH,TOTAL_DEPTH_UNITS,TOTAL_DEPTH_A,BATT,BATT_A,WTEMP,WTEMP_UNITS,WTEMP_A,WTEMP_QUALIFIER,WTEMP_METHOD,SPCOND,SPCOND_UNITS,SPCOND_A,SPCOND_QUALIFIER,SPCOND_METHOD,SALINITY,SALINITY_UNITS,SALINITY_A,SALINITY_QUALIFIER,SALINITY_METHOD,DO_SAT,DO_SAT_UNITS,DO_SAT_A,DO_SAT_QUALIFIER,DO_SAT_METHOD,DO,DO_UNITS,DO_A,DO_QUALIFIER,DO_METHOD,PH,PH_UNITS,PH_A,PH_QUALIFIER,PH_METHOD,TURB_NTU,TURB_NTU_UNITS,TURB_NTU_A,TURB_NTU_QUALIFIER,TURB_NTU_METHOD,FLUOR,FLUOR_UNITS,FLUOR_A,FLUOR_QUALIFIER,FLUOR_METHOD,TCHL_PRE_CAL,TCHL_PRE_CAL_UNITS,TCHL_PRE_CAL_A,TCHL_PRE_CAL_QUALIFIER,TCHL_PRE_CAL_METHOD,CHLA,CHLA_UNITS,CHLA_A,CHLA_QUALIFIER,CHLA_METHOD,BGA_PE,BGA_PE_UNITS,BGA_PE_A,BGA_PE_QUALIFIER,BGA_PE_METHOD,BGA_PE_RFU,BGA_PE_RFU_UNITS,BGA_PE_RFU_A,BGA_PE_RFU_QUALIFIER,BGA_PE_RFU_METHOD,COMMENTS
8695,CMON,VIMS,8/12/2016 9:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8880,M,,11.8000,,29.7100,DEG C,,,F01,34641.0000,UMHOS/CM,,,F01,21.6600,PPT,,,F01,108.3000,PCT,,,F04,7.3000,MG/L,,,F04,8.2000,SU,,,F01,5.1000,NTU,,,F01,2.9000,%FS,,,F01,11.1000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 9:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8590,M,,11.8000,,29.8000,DEG C,,,F01,34694.0000,UMHOS/CM,,,F01,21.7000,PPT,,,F01,108.4000,PCT,,,F04,7.2900,MG/L,,,F04,8.2200,SU,,,F01,5.0000,NTU,,,F01,2.8000,%FS,,,F01,10.8000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8540,M,,11.8000,,29.8100,DEG C,,,F01,34712.0000,UMHOS/CM,,,F01,21.7100,PPT,,,F01,108.3000,PCT,,,F04,7.2900,MG/L,,,F04,8.2200,SU,,,F01,5.4000,NTU,,,F01,2.4000,%FS,,,F01,9.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8550,M,,11.8000,,29.8000,DEG C,,,F01,34722.0000,UMHOS/CM,,,F01,21.7100,PPT,,,F01,106.8000,PCT,,,F04,7.1900,MG/L,,,F04,8.2100,SU,,,F01,4.5000,NTU,,,F01,2.8000,%FS,,,F01,10.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8580,M,,11.8000,,29.7500,DEG C,,,F01,34737.0000,UMHOS/CM,,,F01,21.7300,PPT,,,F01,104.8000,PCT,,,F04,7.0600,MG/L,,,F04,8.1900,SU,,,F01,4.4000,NTU,,,F01,3.2000,%FS,,,F01,12.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 10:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8600,M,,11.8000,,29.6800,DEG C,,,F01,34728.0000,UMHOS/CM,,,F01,21.7200,PPT,,,F01,102.6000,PCT,,,F04,6.9200,MG/L,,,F04,8.1600,SU,,,F01,4.9000,NTU,,,F01,2.3000,%FS,,,F01,8.7000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:00:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8700,M,,11.8000,,29.6400,DEG C,,,F01,34727.0000,UMHOS/CM,,,F01,21.7200,PPT,,,F01,101.9000,PCT,,,F04,6.8800,MG/L,,,F04,8.1500,SU,,,F01,4.5000,NTU,,,F01,2.2000,%FS,,,F01,8.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:15:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8750,M,,11.8000,,29.6000,DEG C,,,F01,34721.0000,UMHOS/CM,,,F01,21.7200,PPT,,,F01,101.1000,PCT,,,F04,6.8300,MG/L,,,F04,8.1400,SU,,,F01,5.2000,NTU,,,F01,1.9000,%FS,,,F01,7.2000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:30:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.8880,M,,11.8000,,29.6500,DEG C,,,F01,34635.0000,UMHOS/CM,,,F01,21.6600,PPT,,,F01,106.4000,PCT,,,F04,7.1900,MG/L,,,F04,8.1900,SU,,,F01,5.0000,NTU,,,F01,2.3000,%FS,,,F01,8.9000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/12/2016 11:45:00 PM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9040,M,,11.8000,,29.8400,DEG C,,,F01,34427.0000,UMHOS/CM,,,F01,21.5100,PPT,,,F01,119.1000,PCT,,,F04,8.0200,MG/L,,,F04,8.3000,SU,,,F01,4.8000,NTU,,,F01,1.9000,%FS,,,F01,7.3000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
8695,CMON,VIMS,8/13/2016 12:00:00 AM,CHE019.38,Mobjack Bay,MOBPH,14D102145,37.217222,-76.392222,0.52,AB,0.9140,M,,11.8000,,29.9200,DEG C,,,F01,34183.0000,UMHOS/CM,,,F01,21.3400,PPT,,,F01,124.7000,PCT,,,F04,8.3900,MG/L,,,F04,8.3400,SU,,,F01,4.3000,NTU,,,F01,2.7000,%FS,,,F01,10.6000,UG/L,,,F01,,UG/L,NND,,F01,,UG/L,NND,,F01,,RFU,NND,,F01,
