Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,Turbidity FNU,TSS mg/L,ODO % sat,ODO mg/L,pH,pH mV,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PE RFU,BGA-PE µg/L,fDOM RFU,fDOM QSU,Press psi a,Depth m
16-09-20,17:23:49,0,Default Site,0,5.8,11.7,4.52,0,79.7,5.05,8.09,-107,29.248,56351.2,52121.9,34.18,51657,33879,0.65,3.12,1.28,4.89,0.56,1.67,1.025,0.699
16-09-20,17:29:49,0,Default Site,0,5.8,11.7,4.6,0,94.1,5.97,8.1,-107.8,29.242,56345.7,52122.9,34.18,51658.7,33880,0.71,3.42,0.96,3.76,0.54,1.6,1.026,0.699
16-09-20,17:35:49,0,Default Site,0,5.8,11.6,216.44,0,96.3,6.1,8.09,-107.3,29.238,56343.7,52124.1,34.18,51660.3,33881,0.59,2.81,0.53,2.23,0.54,1.6,1.009,0.688
16-09-20,17:41:49,0,Default Site,0,5.8,11.6,1.55,0,105.6,6.7,8.09,-107.3,29.234,56337,52122.1,34.18,51658.9,33879,0.51,2.38,0.47,2.02,0.52,1.55,1.011,0.689
16-09-20,17:47:49,0,Default Site,0,5.8,11.6,1.59,0,107.4,6.81,8.09,-107,29.231,56334.6,52122.8,34.18,51659.9,33880,0.82,3.94,0.96,3.76,0.65,1.95,1.002,0.682
16-09-20,17:53:49,0,Default Site,0,5.8,11.7,1.84,0,106.3,6.75,8.09,-107.2,29.225,56330.1,52124,34.18,51661.8,33881,0.93,4.51,1.3,4.96,0.52,1.55,1.006,0.685
16-09-20,17:59:49,0,Default Site,0,5.8,11.7,1.14,0,107.3,6.81,8.07,-106.2,29.221,56325.3,52122.7,34.18,51660.9,33880,0.53,2.49,0.52,2.22,0.59,1.77,0.998,0.68
16-09-20,18:05:49,0,Default Site,0,5.8,11.6,1.23,0,107.1,6.8,8.1,-107.7,29.212,56314.7,52121.3,34.18,51660.6,33879,0.83,3.99,1.07,4.13,0.76,2.28,1.002,0.683
16-09-20,18:11:49,0,Default Site,0,5.8,11.6,1.45,0,107.5,6.82,8.1,-107.9,29.209,56309.8,52119.4,34.18,51659.1,33878,0.64,3.04,0.74,2.97,0.58,1.73,0.992,0.676
16-09-20,18:17:49,0,Default Site,0,5.8,11.6,1.43,0,106.8,6.78,8.1,-107.7,29.194,56297.5,52121.9,34.18,51663.2,33879,0.72,3.45,0.83,3.28,0.67,2,0.985,0.671
16-09-20,18:23:49,0,Default Site,0,5.8,11.6,1.93,0,106.8,6.78,8.1,-107.6,29.197,56299.3,52121.2,34.18,51662.2,33879,0.73,3.5,0.89,3.5,0.65,1.94,0.991,0.675
16-09-20,18:29:49,0,Default Site,0,5.8,11.6,1.54,0,107,6.79,8.1,-107.7,29.189,56291.2,52120.8,34.18,51662.7,33878,0.76,3.67,0.84,3.35,0.69,2.06,0.978,0.666
16-09-20,18:35:49,0,Default Site,0,5.8,11.6,1.39,0,106.8,6.78,8.1,-107.6,29.183,56281.6,52117.4,34.18,51660.1,33876,2.57,12.75,3.68,13.34,0.68,2.03,0.977,0.666
16-09-20,18:41:49,0,Default Site,0,5.8,11.6,1.27,0,106.6,6.77,8.1,-107.6,29.168,56269.6,52120.1,34.18,51664.5,33878,0.98,4.76,1.62,6.07,0.62,1.85,0.981,0.668
16-09-20,18:47:49,0,Default Site,0,5.8,11.6,1.44,0,106.1,6.74,8.1,-107.5,29.164,56267.1,52121.7,34.18,51666.5,33879,0.69,3.28,0.71,2.88,0.62,1.86,0.973,0.663
16-09-20,18:53:49,0,Default Site,0,5.8,11.6,1.34,0,106,6.73,8.1,-107.6,29.167,56266.6,52118.2,34.18,51662.7,33877,0.64,3.07,0.74,2.97,0.67,1.99,0.971,0.661
16-09-20,18:59:49,0,Default Site,0,5.8,11.6,1.29,0,105.8,6.72,8.1,-107.4,29.171,56268.1,52116.6,34.18,51660.7,33876,0.74,3.54,0.74,2.99,0.65,1.93,0.976,0.665
16-09-20,19:05:49,0,Default Site,0,5.8,11.6,1.35,0,105.2,6.68,8.09,-107.4,29.154,56246.1,52111.5,34.18,51657.6,33872,0.55,2.6,0.65,2.66,0.63,1.88,0.977,0.666
16-09-20,19:11:49,0,Default Site,0,5.8,11.6,1.23,0,104.9,6.66,8.09,-107.3,29.157,56253.3,52115.2,34.18,51660.9,33875,0.65,3.1,0.69,2.79,0.64,1.91,0.985,0.671
16-09-20,19:17:49,0,Default Site,0,5.8,11.6,1.62,0,104.5,6.64,8.09,-107.3,29.164,56259.6,52115.2,34.18,51660.2,33875,0.62,2.94,0.67,2.73,0.65,1.94,0.978,0.666
16-09-20,19:23:49,0,Default Site,0,5.8,11.6,1.29,0,104.5,6.63,8.09,-107.3,29.167,56263.2,52115.3,34.18,51659.9,33875,0.53,2.51,0.54,2.27,0.7,2.1,0.985,0.671
16-09-20,19:29:49,0,Default Site,0,5.8,11.6,1.33,0,104,6.61,8.09,-107.2,29.165,56261.4,52115.3,34.18,51660,33875,0.45,2.08,0.48,2.06,0.71,2.12,0.978,0.666
16-09-20,19:35:49,0,Default Site,0,5.8,11.6,1.23,0,102.5,6.51,8.09,-107,29.153,56246.2,52112.4,34.18,51658.6,33873,0.56,2.63,1,3.89,0.66,1.96,0.984,0.67
16-09-20,19:41:49,0,Default Site,0,5.8,11.6,2.74,0,103.1,6.55,8.09,-107,29.153,56246.5,52113,34.18,51659.2,33873,0.49,2.31,0.4,1.77,0.62,1.84,1.001,0.682
16-09-20,19:47:49,0,Default Site,0,5.8,11.6,9.26,0,102.8,6.53,8.09,-107,29.161,56252,52111,34.18,51656.3,33872,0.6,2.83,0.73,2.96,0.61,1.83,1.007,0.686
16-09-20,19:53:49,0,Default Site,0,5.8,11.6,4.27,0,101.5,6.44,8.09,-106.9,29.16,56253.3,52112.6,34.18,51658,33873,0.58,2.75,0.84,3.33,0.65,1.92,1.016,0.692
16-09-20,19:59:49,0,Default Site,0,5.8,11.6,6.32,0,103.2,6.55,8.09,-107,29.16,56251.3,52110.4,34.18,51655.7,33872,0.66,3.14,0.66,2.69,0.61,1.83,1.014,0.691
16-09-20,20:05:49,0,Default Site,0,5.8,11.6,2.34,0,102,6.48,8.08,-106.8,29.156,56246.6,52110,34.18,51655.8,33871,0.53,2.49,0.72,2.9,0.59,1.75,1.021,0.696
16-09-20,20:11:49,0,Default Site,0,5.8,11.6,2.62,0,102.1,6.48,8.09,-106.9,29.16,56255.6,52114.4,34.18,51659.7,33874,0.55,2.61,0.63,2.59,0.68,2.03,1.038,0.708
16-09-20,20:17:49,0,Default Site,0,5.8,11.6,3.06,0,101.2,6.43,8.08,-106.6,29.158,56247.1,52108.5,34.17,51654.1,33871,0.69,3.32,0.81,3.24,0.62,1.84,1.031,0.703
16-09-20,20:23:49,0,Default Site,0,5.8,11.6,3.37,0,100,6.35,8.08,-106.3,29.158,56251.3,52112.6,34.18,51658.2,33873,0.54,2.53,0.42,1.86,0.65,1.94,1.044,0.712
16-09-20,20:29:49,0,Default Site,0,5.8,11.6,1.78,0,100.9,6.41,8.08,-106.6,29.15,56241.5,52111,34.18,51657.6,33872,0.62,2.94,0.77,3.09,0.55,1.63,1.047,0.714
16-09-20,20:35:49,0,Default Site,0,5.8,11.6,1.28,0,101.8,6.47,8.08,-106.8,29.153,56244.8,52110.9,34.18,51657.1,33872,0.46,2.16,0.33,1.55,0.66,1.96,1.059,0.722
16-09-20,20:41:49,0,Default Site,0,5.8,11.6,1.69,0,100.6,6.39,8.08,-106.4,29.152,56194.5,52065.4,34.14,51612.1,33843,0.5,2.35,0.78,3.12,0.55,1.65,1.068,0.728
16-09-20,20:47:49,0,Default Site,0,5.8,11.6,7.92,0,96.4,6.13,8.06,-105.6,29.131,56216.6,52105,34.17,51653.7,33868,0.81,3.9,0.66,2.69,0.68,2.02,1.066,0.727
16-09-20,20:53:49,0,Default Site,0,5.8,11.6,0.57,0,97.2,6.18,8.07,-105.9,29.124,56211.6,52107.3,34.17,51656.9,33870,0.54,2.57,0.5,2.12,0.66,1.96,1.085,0.74
16-09-20,20:59:49,0,Default Site,0,5.8,11.6,1.54,0,96.5,6.13,8.07,-105.8,29.114,56190.6,52097,34.17,51647.8,33863,0.41,1.92,0.55,2.31,0.64,1.91,1.092,0.745
16-09-20,21:05:49,0,Default Site,0,5.8,11.6,0.53,0,99.3,6.32,8.07,-106.1,29.062,56133.8,52091.9,34.17,51648.7,33860,0.54,2.57,0.76,3.07,0.71,2.12,1.089,0.743
16-09-20,21:11:49,0,Default Site,0,5.8,11.6,0.5,0,102.1,6.49,8.08,-106.6,29.055,56124.2,52090.3,34.16,51648,33859,0.41,1.89,0.46,1.98,0.74,2.2,1.099,0.75
16-09-20,21:17:49,0,Default Site,0,5.8,11.6,0.29,0,102.1,6.5,8.08,-106.7,29.054,56129.2,52095.2,34.17,51652.9,33862,0.44,2.03,0.38,1.71,0.68,2.04,1.099,0.75
16-09-20,21:23:49,0,Default Site,0,5.8,11.6,0.35,0,103.2,6.57,8.09,-106.8,29.04,56109.9,52090.4,34.17,51649.8,33859,0.67,3.18,0.83,3.29,0.68,2.02,1.115,0.761
16-09-20,21:29:49,0,Default Site,0,5.8,11.6,0.61,0,102.9,6.55,8.08,-106.6,29.034,56105.2,52091.6,34.17,51651.7,33860,0.45,2.1,0.32,1.5,0.68,2.03,1.114,0.76
16-09-20,21:35:49,0,Default Site,0,5.8,11.6,0.45,0,102.9,6.55,8.08,-106.7,29.041,56112.2,52091.2,34.17,51650.4,33859,0.98,4.75,1.05,4.06,0.69,2.04,1.115,0.761
16-09-20,21:41:49,0,Default Site,0,5.8,11.5,0.57,0,103.3,6.58,8.08,-106.8,29.048,56119.8,52092,34.17,51650.4,33860,0.84,4.04,0.79,3.15,0.68,2.04,1.128,0.77
16-09-20,21:47:49,0,Default Site,0,5.8,11.6,0.39,0,102.8,6.54,8.08,-106.7,29.039,56109.2,52091.1,34.17,51650.6,33859,0.4,1.82,0.28,1.38,0.72,2.14,1.115,0.761
16-09-20,21:53:49,0,Default Site,0,5.8,11.6,0.48,0,102.1,6.5,8.08,-106.6,29.032,56103.4,52092,34.17,51652.3,33860,0.56,2.65,0.47,2.03,0.72,2.13,1.129,0.771
16-09-20,21:59:49,0,Default Site,0,5.8,11.6,0.49,0,102.4,6.52,8.08,-106.6,29.035,56106.2,52091.9,34.17,51651.9,33860,0.55,2.59,0.52,2.22,0.68,2.02,1.124,0.767
16-09-20,22:05:49,0,Default Site,0,5.8,11.6,0.61,0,102.7,6.54,8.08,-106.7,29.041,56115.5,52095,34.17,51654.2,33862,0.65,3.11,0.7,2.85,0.62,1.85,1.135,0.774
16-09-20,22:11:49,0,Default Site,0,5.8,11.5,0.46,0,102.4,6.52,8.08,-106.6,29.034,56106.9,52093.3,34.17,51653.3,33861,0.5,2.36,0.73,2.94,0.68,2.03,1.148,0.783
16-09-20,22:17:49,0,Default Site,0,5.8,11.6,0.52,0,102.1,6.5,8.08,-106.6,29.035,56111.6,52096.7,34.17,51656.6,33863,0.46,2.13,0.46,1.99,0.67,1.99,1.147,0.783
16-09-20,22:23:49,0,Default Site,0,5.8,11.6,0.47,0,102.2,6.51,8.08,-106.6,29.052,56127,52095.3,34.17,51653.2,33862,0.59,2.78,0.55,2.32,0.63,1.89,1.146,0.782
16-09-20,22:29:49,0,Default Site,0,5.8,11.6,0.54,0,101.1,6.43,8.08,-106.4,29.05,56126.5,52096.5,34.17,51654.7,33863,0.61,2.92,0.71,2.86,0.68,2.01,1.163,0.794
16-09-20,22:35:49,0,Default Site,0,5.8,11.6,0.46,0,100.9,6.42,8.08,-106.3,29.052,56129.2,52097.6,34.17,51655.6,33863,1.04,5.05,0.99,3.88,0.75,2.24,1.166,0.796
16-09-20,22:41:49,0,Default Site,0,5.8,11.5,0.6,0,102.9,6.54,8.08,-106.8,29.05,56134.7,52104.4,34.18,51662.6,33868,0.53,2.5,0.7,2.85,0.55,1.64,1.176,0.803
16-09-20,22:47:49,0,Default Site,0,5.8,11.6,0.74,0,102.3,6.51,8.08,-106.7,29.059,56140.3,52101.2,34.17,51658.3,33866,0.85,4.13,1.09,4.21,0.61,1.82,1.18,0.805
16-09-20,22:53:49,0,Default Site,0,5.8,11.6,0.39,0,104.7,6.66,8.09,-107.2,29.077,56167.9,52109.8,34.18,51664.7,33871,0.42,1.96,1.25,4.79,0.45,1.34,1.191,0.813
16-09-20,22:59:49,0,Default Site,0,5.8,11.6,0.37,0,104.2,6.63,8.09,-107.1,29.081,56168,52106.8,34.18,51661.3,33869,0.36,1.67,0.49,2.09,0.49,1.45,1.193,0.815
16-09-20,23:05:49,0,Default Site,0,5.8,11.6,0.45,0,103.7,6.59,8.09,-107,29.078,56164.1,52105.4,34.17,51660.3,33869,0.42,1.96,0.31,1.47,0.5,1.48,1.197,0.818
16-09-20,23:11:49,0,Default Site,0,5.8,11.5,0.36,0,103.6,6.59,8.09,-107,29.081,56168.3,52106.5,34.18,51661,33869,0.37,1.69,0.1,0.74,0.53,1.57,1.215,0.83
16-09-20,23:17:49,0,Default Site,0,5.8,11.6,0.36,0,104.4,6.64,8.09,-107.1,29.073,56166.4,52112.8,34.18,51668.2,33873,0.77,3.71,0.82,3.25,0.54,1.61,1.223,0.835
16-09-20,23:23:49,0,Default Site,0,5.8,11.6,0.28,0,104.6,6.65,8.09,-107.2,29.083,56175.7,52111.8,34.18,51666.1,33873,0.55,2.6,0.47,2.04,0.44,1.31,1.239,0.846
16-09-20,23:29:49,0,Default Site,0,5.8,11.6,0.28,0,104.2,6.62,8.09,-107,29.075,56168.7,52113.1,34.18,51668.3,33873,0.5,2.33,0.62,2.57,0.48,1.43,1.245,0.851
16-09-20,23:35:49,0,Default Site,0,5.8,11.6,0.49,0,103.6,6.59,8.09,-106.9,29.073,56165.8,52111.6,34.18,51666.9,33873,0.69,3.32,0.74,3,0.47,1.41,1.245,0.85
16-09-20,23:41:49,0,Default Site,0,5.8,11.5,0.44,0,104.5,6.64,8.09,-107.1,29.069,56163.4,52112.9,34.18,51668.7,33873,0.46,2.12,0.63,2.58,0.44,1.31,1.266,0.865
16-09-20,23:47:49,0,Default Site,0,5.8,11.5,0.56,0,104.5,6.65,8.09,-107.1,29.077,56170.5,52112.1,34.18,51667,33873,0.79,3.82,0.8,3.18,0.47,1.4,1.259,0.86
16-09-20,23:53:49,0,Default Site,0,5.8,11.6,0.27,0,104,6.62,8.09,-107.1,29.071,56162.9,52111.2,34.18,51666.9,33872,0.62,2.95,0.74,2.99,0.51,1.51,1.276,0.872
16-09-20,23:59:49,0,Default Site,0,5.8,11.6,0.29,0,103.5,6.58,8.09,-106.9,29.069,56159.4,52109.7,34.18,51665.6,33871,0.5,2.35,0.47,2.01,0.46,1.38,1.282,0.876
16-09-21,0:05:49,0,Default Site,0,5.8,11.5,0.33,0,102.8,6.54,8.08,-106.8,29.06,56152.7,52111.6,34.18,51668.5,33873,0.58,2.74,0.54,2.29,0.48,1.43,1.284,0.877
16-09-21,0:11:49,0,Default Site,0,5.8,11.5,0.33,0,102.5,6.52,8.08,-106.7,29.064,56154.7,52109.6,34.18,51666,33871,0.39,1.81,0.35,1.59,0.52,1.56,1.3,0.889
16-09-21,0:17:49,0,Default Site,0,5.8,11.5,0.47,0,103,6.55,8.08,-106.8,29.054,56150.8,52115.3,34.18,51672.8,33875,0.44,2.03,0.49,2.08,0.5,1.48,1.295,0.885
16-09-21,0:23:49,0,Default Site,0,5.8,11.6,0.35,0,103.4,6.58,8.09,-106.8,29.056,56150.7,52113.7,34.18,51671.1,33874,0.46,2.14,0.43,1.88,0.48,1.43,1.3,0.888
16-09-21,0:29:49,0,Default Site,0,5.8,11.6,0.37,0,103.3,6.57,8.09,-106.8,29.054,56151.3,52116,34.18,51673.6,33875,0.48,2.27,0.82,3.25,0.46,1.38,1.304,0.892
16-09-21,0:35:49,0,Default Site,0,5.8,11.5,0.52,0,103.2,6.56,8.08,-106.8,29.059,56154.6,52114.2,34.18,51671.2,33874,0.58,2.73,0.33,1.55,0.49,1.45,1.314,0.898
16-09-21,0:41:49,0,Default Site,0,5.8,11.5,0.42,0,103.1,6.56,8.08,-106.7,29.042,56126.7,52104.1,34.18,51663.2,33868,0.41,1.88,0.99,3.88,0.49,1.47,1.312,0.897
16-09-21,0:47:49,0,Default Site,0,5.8,11.5,0.74,0,101.1,6.44,8.08,-106.3,29.03,56123.5,52112.7,34.18,51673.1,33873,0.98,4.75,1.92,7.15,0.56,1.68,1.31,0.896
16-09-21,0:53:49,0,Default Site,0,5.8,11.6,0.42,0,101.7,6.47,8.08,-106.4,29.026,56120.5,52112.8,34.18,51673.6,33873,0.53,2.49,0.4,1.79,0.51,1.53,1.325,0.906
16-09-21,0:59:49,0,Default Site,0,5.8,11.6,0.59,0,102.4,6.52,8.08,-106.6,29.033,56132.7,52117.9,34.19,51677.9,33877,0.73,3.53,0.73,2.95,0.47,1.41,1.327,0.907
16-09-21,1:05:49,0,Default Site,0,5.8,11.5,2.61,0,102.5,6.53,8.08,-106.6,29.03,56128.7,52117.4,34.19,51677.8,33876,0.52,2.47,0.53,2.23,0.49,1.46,1.311,0.896
16-09-21,1:11:49,0,Default Site,0,5.8,11.5,0.5,0,101.6,6.46,8.08,-106.5,29.02,56119.9,52117.9,34.19,51679.3,33877,0.36,1.65,0.29,1.38,0.51,1.52,1.31,0.895
16-09-21,1:17:49,0,Default Site,0,5.8,11.5,0.65,0,102.1,6.5,8.08,-106.5,29.026,56128.4,52120.5,34.19,51681.2,33878,1.02,4.95,0.98,3.84,0.49,1.44,1.3,0.888
16-09-21,1:23:49,0,Default Site,0,5.8,11.5,0.49,0,101.8,6.48,8.08,-106.5,29.025,56125.8,52119.3,34.19,51680.2,33878,0.71,3.41,0.62,2.55,0.51,1.51,1.302,0.89
16-09-21,1:29:49,0,Default Site,0,5.8,11.5,0.61,0,100.6,6.4,8.08,-106.3,29.018,56115,52115.3,34.18,51677,33875,0.72,3.46,0.65,2.68,0.51,1.53,1.302,0.89
16-09-21,1:35:49,0,Default Site,0,5.8,11.6,0.41,0,101.7,6.48,8.08,-106.4,29.021,56122.1,52119.2,34.19,51680.5,33877,0.71,3.41,0.5,2.14,0.52,1.56,1.298,0.887
16-09-21,1:41:49,0,Default Site,0,5.8,11.6,0.66,0,100.6,6.41,8.07,-106.2,29.018,56120.2,52120.2,34.19,51681.9,33878,0.52,2.45,0.36,1.64,0.52,1.54,1.297,0.886
16-09-21,1:47:49,0,Default Site,0,5.8,11.6,1.28,0,100.3,6.39,8.07,-106.2,29.018,56114.9,52115.8,34.18,51677.5,33875,0.56,2.63,0.28,1.37,0.53,1.58,1.288,0.881
16-09-21,1:53:49,0,Default Site,0,5.8,11.6,0.54,0,100.4,6.39,8.07,-106.2,29.012,56113,52119,34.19,51681.3,33877,0.8,3.85,0.79,3.15,0.54,1.62,1.287,0.88
16-09-21,1:59:49,0,Default Site,0,5.8,11.6,0.66,0,100.7,6.41,8.07,-106.2,29.007,56104.1,52115.3,34.18,51678.2,33875,0.63,3,0.51,2.19,0.54,1.59,1.28,0.875
16-09-21,2:05:49,0,Default Site,0,5.8,11.7,0.53,0,101.7,6.47,8.08,-106.5,29,56102.4,52120.1,34.19,51683.8,33878,0.5,2.33,0.54,2.27,0.52,1.54,1.277,0.873
16-09-21,2:11:49,0,Default Site,0,5.8,11.8,0.52,0,102.2,6.51,8.08,-106.6,28.992,56092.3,52118.4,34.19,51683,33877,0.57,2.69,0.5,2.13,0.49,1.46,1.281,0.875
16-09-21,2:17:49,0,Default Site,0,5.8,11.8,0.66,0,102,6.49,8.08,-106.5,28.991,56090,52117.2,34.19,51682,33876,0.55,2.57,0.45,1.98,0.52,1.55,1.26,0.861
16-09-21,2:23:49,0,Default Site,0,5.8,11.9,0.5,0,102.2,6.51,8.08,-106.6,28.996,56094.9,52117,34.19,51681.1,33876,0.7,3.35,0.43,1.91,0.51,1.52,1.259,0.86
16-09-21,2:29:49,0,Default Site,0,5.8,11.9,0.37,0,101.7,6.48,8.08,-106.5,28.993,56090,52115.6,34.19,51680.2,33875,0.48,2.22,0.28,1.34,0.53,1.57,1.252,0.856
16-09-21,2:35:49,0,Default Site,0,5.8,12,0.62,0,102,6.49,8.08,-106.5,28.992,56087.4,52113.4,34.18,51678.1,33874,0.47,2.19,0.43,1.89,0.54,1.6,1.249,0.854
16-09-21,2:41:49,0,Default Site,0,5.8,12.1,0.72,0,101.3,6.45,8.08,-106.5,28.993,56088.8,52114.5,34.18,51679.1,33874,0.6,2.86,0.53,2.23,0.55,1.63,1.236,0.845
16-09-21,2:47:49,0,Default Site,0,5.8,12.1,0.42,0,101.8,6.48,8.08,-106.5,28.995,56086.5,52110.4,34.18,51674.8,33872,0.59,2.79,0.41,1.82,0.53,1.59,1.236,0.844
16-09-21,2:53:49,0,Default Site,0,5.8,12.1,0.51,0,101.9,6.49,8.08,-106.6,28.995,56092,52115.1,34.18,51679.4,33875,0.53,2.49,0.36,1.65,0.51,1.52,1.234,0.843
16-09-21,2:59:49,0,Default Site,0,5.8,12.1,0.42,0,102,6.5,8.08,-106.6,28.995,56090.3,52113.7,34.18,51678,33874,0.4,1.86,0.2,1.09,0.53,1.58,1.234,0.843
16-09-21,3:05:49,0,Default Site,0,5.8,12.2,0.47,0,100.7,6.41,8.08,-106.3,28.988,56080.1,52110.8,34.18,51676,33872,0.46,2.16,0.27,1.32,0.53,1.58,1.223,0.835
16-09-21,3:11:49,0,Default Site,0,5.8,12.2,0.64,0,100.9,6.42,8.08,-106.3,28.995,56081.6,52105.3,34.18,51669.6,33868,0.58,2.77,0.56,2.36,0.54,1.61,1.218,0.832
16-09-21,3:17:49,0,Default Site,0,5.8,12.2,0.44,0,102.2,6.5,8.08,-106.6,29.01,56113.8,52121.7,34.19,51684.3,33879,0.75,3.59,0.5,2.13,0.54,1.61,1.225,0.837
16-09-21,3:23:49,0,Default Site,0,5.8,12.2,0.63,0,103.7,6.6,8.09,-106.8,29.026,56128.7,52120.5,34.19,51681.2,33878,0.48,2.25,0.43,1.9,0.55,1.63,1.206,0.823
16-09-21,3:29:49,0,Default Site,0,5.8,12.2,0.41,0,103.6,6.59,8.09,-106.9,29.035,56141.3,52124.2,34.19,51683.9,33881,0.47,2.2,0.14,0.85,0.63,1.86,1.214,0.829
16-09-21,3:35:49,0,Default Site,0,5.8,12.2,0.37,0,104.5,6.65,8.09,-107,29.038,56140.8,52120.8,34.19,51680.1,33879,0.37,1.72,0.3,1.44,0.49,1.45,1.204,0.822
16-09-21,3:41:49,0,Default Site,0,5.8,12.2,1.07,0,103.8,6.61,8.09,-106.9,29.037,56138.9,52119.9,34.19,51679.4,33878,0.88,4.27,1,3.9,0.49,1.46,1.208,0.825
16-09-21,3:47:49,0,Default Site,0,5.8,12.2,0.37,0,104.8,6.67,8.09,-107.1,29.06,56164,52122.2,34.19,51679,33879,0.41,1.89,0.19,1.03,0.48,1.44,1.198,0.818
16-09-21,3:53:49,0,Default Site,0,5.8,12.3,0.45,0,104.2,6.63,8.09,-107,29.061,56164.5,52121.4,34.19,51678.1,33879,0.52,2.45,0.42,1.84,0.5,1.49,1.203,0.822
16-09-21,3:59:49,0,Default Site,0,5.8,12.3,0.42,0,103,6.56,8.08,-106.7,29.051,56134.3,52102.6,34.17,51660.5,33867,0.47,2.21,0.46,2,0.55,1.64,1.199,0.818
16-09-21,4:05:49,0,Default Site,0,5.8,12.3,0.49,0,98.9,6.3,8.07,-105.8,29.031,56114,52103,34.17,51663.3,33867,0.78,3.73,0.66,2.71,0.66,1.96,1.188,0.811
16-09-21,4:11:49,0,Default Site,0,5.8,12.3,0.45,0,100.3,6.38,8.07,-106.1,29.053,56147,52112.7,34.18,51670.4,33873,0.42,1.93,0.19,1.04,0.6,1.78,1.198,0.818
16-09-21,4:17:49,0,Default Site,0,5.8,12.3,0.33,0,103.9,6.6,8.08,-106.8,29.13,56246.3,52133.7,34.19,51682.4,33887,0.49,2.3,0.51,2.16,0.47,1.41,1.19,0.813
16-09-21,4:23:49,0,Default Site,0,5.8,12.3,0.59,0,105.6,6.71,8.09,-107,29.163,56282.8,52137,34.2,51681.8,33889,0.56,2.64,0.48,2.06,0.46,1.36,1.178,0.804
16-09-21,4:29:49,0,Default Site,0,5.8,12.3,0.37,0,105.4,6.69,8.09,-107.1,29.183,56305.3,52139.9,34.2,51682.5,33891,0.66,3.13,0.05,0.54,0.41,1.22,1.18,0.806
16-09-21,4:35:49,0,Default Site,0,5.8,12.3,0.42,0,104.7,6.65,8.09,-107,29.18,56299.8,52136.9,34.19,51679.7,33889,0.71,3.4,0.68,2.79,0.45,1.34,1.174,0.802
16-09-21,4:41:49,0,Default Site,0,5.8,12.3,0.5,0,105.9,6.72,8.09,-107.1,29.222,56351.9,52146.9,34.2,51684.8,33895,0.93,4.52,0.92,3.62,0.43,1.29,1.171,0.8
16-09-21,4:47:49,0,Default Site,0,5.8,12.3,8.69,0,105.4,6.68,8.08,-106.8,29.241,56376,52151.7,34.2,51687.4,33899,0.54,2.57,0.32,1.52,0.91,2.72,1.173,0.801
16-09-21,4:53:49,0,Default Site,0,5.8,12.4,0.93,0,103.9,6.59,8.08,-106.8,29.259,56396.1,52153.4,34.2,51686.9,33900,0.46,2.12,0.04,0.53,0.46,1.37,1.165,0.795
16-09-21,4:59:49,0,Default Site,0,5.8,12.4,0.34,0,102.7,6.51,8.08,-106.6,29.272,56354.3,52103.3,34.17,51635.9,33867,0.43,2,0.68,2.76,0.39,1.16,1.157,0.79
16-09-21,5:05:49,0,Default Site,0,5.8,12.4,0.4,0,101.5,6.44,8.08,-106.5,29.293,56231.3,51969.5,34.07,51500.8,33780,0.47,2.2,0.25,1.24,0.37,1.11,1.156,0.789
16-09-21,5:11:49,0,Default Site,0,5.8,12.4,0.4,0,103.2,6.54,8.07,-106.3,29.319,56401.3,52103.4,34.17,51630.5,33867,0.26,1.16,0.06,0.57,0.38,1.13,1.159,0.791
16-09-21,5:17:49,0,Default Site,0,5.8,12.3,0.5,0,107.1,6.78,8.09,-107.3,29.348,56500.5,52168.1,34.21,51691.3,33909,0.39,1.81,0.13,0.83,0.36,1.06,1.162,0.793
16-09-21,5:23:49,0,Default Site,0,5.8,12.4,0.29,0,106.8,6.76,8.09,-107.3,29.362,56505.4,52159.6,34.21,51681.2,33904,0.4,1.84,0.27,1.31,0.35,1.03,1.163,0.794
16-09-21,5:29:49,0,Default Site,0,5.8,12.4,0.37,0,106.6,6.75,8.09,-107.2,29.363,56502.1,52156.2,34.2,51677.8,33902,0.34,1.55,0.02,0.43,0.4,1.18,1.164,0.795
16-09-21,5:35:49,0,Default Site,0,5.8,12.6,0.36,0,107.2,6.78,8.09,-107.3,29.415,56571.6,52171.7,34.21,51687,33912,0.4,1.84,-0.01,0.34,0.35,1.05,1.154,0.788
16-09-21,5:41:49,0,Default Site,0,5.8,12.4,0.37,0,107,6.76,8.09,-107.3,29.448,56604.5,52172.4,34.21,51684,33912,0.21,0.87,-0.16,-0.2,0.37,1.08,1.165,0.795
16-09-21,5:47:49,0,Default Site,0,5.8,12.4,0.32,0,107.7,6.8,8.09,-107.4,29.465,56625,52175.7,34.21,51685.2,33914,0.32,1.46,-0.02,0.3,0.37,1.11,1.152,0.786
16-09-21,5:53:49,0,Default Site,0,5.8,12.3,0.45,0,107.2,6.77,8.09,-107.4,29.494,56662.5,52183,34.22,51689.1,33919,0.18,0.74,-0.2,-0.32,0.33,0.98,1.163,0.794
